price,sqft_living,sqft_above,sqft_lot,sqft_living15,sqft_lot15,sqft_basement,"BED_(2, 3]","BED_(3, 4]","BED_(4, 34]","BATH_(1, 2]","BATH_(2, 3]","BATH_(3, 9]","FLRS_(1, 2]","FLRS_(2, 4]","VIEW_(2, 4]",WFT_1.0,"CDTN_(2, 3]","CDTN_(3, 4]","CDTN_(4, 5]"
12.49107488042269,7.293017679772782,7.293017679772782,9.477921772720961,7.644919344958857,9.740262491433162,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.208541073645382,7.4205789054108005,7.122866658599083,8.738735461363474,7.554858521040676,8.85366542803745,430.0,1,0,0,0,1,0,0,0,0,0,0,1,0
13.190022025878143,7.52294091807237,7.52294091807237,9.221181395154058,7.484368643286131,9.175748927206564,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
14.187074114396758,8.27893600229198,7.668561108015897,9.176886995716963,8.128585200374497,9.144200569471638,1800.0,1,0,0,0,1,0,0,0,1,0,0,0,1
13.102160670086809,7.753623546559746,7.560080465021827,8.159660737063376,7.753623546559746,8.564458383883352,410.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.675920012567607,7.61085279039525,7.61085279039525,8.881836305004146,7.272398392570047,8.881836305004146,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0
13.345506928718539,7.170119543449628,7.170119543449628,8.881836305004146,7.731930721948486,8.881836305004146,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1
12.421184025147118,7.07326971745971,7.07326971745971,8.846065190692881,7.473069088032197,9.066123521215774,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.071070083016778,7.1853870155804165,7.1853870155804165,8.966994113344454,7.6255950721324535,8.941676305360163,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.92391243868049,7.832014180505469,7.1853870155804165,9.140347000155648,7.506591780070841,9.305650551780507,1200.0,0,0,1,0,1,0,0,0,0,0,0,1,0
13.415032991367148,7.426549072397305,7.426549072397305,7.600902459542082,7.575584651557793,8.517193191416238,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
12.971540487669746,7.600902459542082,7.600902459542082,10.475539969718014,7.600902459542082,10.855840167555305,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.65395846952229,7.07326971745971,7.07326971745971,8.496990484098719,7.408530566894626,8.870803443982124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.764217263576723,8.110727582974489,8.110727582974489,9.621986339159427,8.375629627094451,9.905036352525979,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0
13.530159100850776,7.539027055823995,7.539027055823995,8.594154232552366,7.371489295214277,8.594154232552366,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0
13.541073712262515,8.003028666384733,7.700747794511798,8.571681376700306,8.003028666384733,8.74814616962193,780.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.64642215549184,7.31986492980897,7.31986492980897,9.426096704856375,7.299797366758161,9.786953736280177,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.814478597635029,8.04237800517328,8.04237800517328,8.886132618174951,7.944492163932159,8.897135342293316,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.270783382522602,7.673223121121708,7.673223121121708,8.517193191416238,7.615791072035833,8.760923376338836,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.270783382522602,7.549609165154532,7.090076835776092,8.283999304248526,7.177782416195197,8.283999304248526,700.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.407542319637992,7.908387159290043,7.908387159290043,9.210340371976184,7.908387159290043,9.212338374638856,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.388185847286392,7.352441100243583,7.352441100243583,9.021598247379305,7.560080465021827,9.002085433155724,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0
13.060487973686241,7.595889917718538,7.595889917718538,10.31171550713322,7.705262474866325,9.361085258668608,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.429216196844383,7.6638772587034705,7.2078598714324755,9.035986984831405,7.346010209913293,9.059052257762401,780.0,0,1,0,1,0,0,0,0,0,0,1,0,0
12.904207367601158,7.31986492980897,7.31986492980897,9.124346658809207,7.299797366758161,9.124346658809207,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
12.594730635321957,7.649692623711514,7.251344983372214,8.538367426647644,7.251344983372214,8.639410824140487,690.0,0,0,1,0,0,1,1,0,0,0,1,0,0
12.779873068457553,7.759614150696903,7.352441100243583,8.987196820661973,7.759614150696903,8.987196820661973,784.0,0,0,1,0,1,0,0,0,0,0,0,1,0
12.57418196709457,7.585788821732034,7.585788821732034,10.020648172309706,7.52294091807237,9.911455722185305,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.837344422372032,7.293017679772782,7.293017679772782,9.120415664448196,7.24422751560335,9.012377119192271,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.26763800118833,6.84587987526405,6.84587987526405,8.525161361065415,6.84587987526405,8.525161361065415,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.691580461311874,7.484368643286131,7.484368643286131,9.479985756941812,7.919356190660617,9.479985756941812,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.936033799212835,7.709756864454165,7.709756864454165,8.655737000864297,7.820037989458753,8.748304912379623,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.748301808270824,8.180320874773685,7.783224016336037,9.625821815359835,8.0519780789023,9.573245865665552,1170.0,1,0,0,0,1,0,0,0,0,0,0,1,0
12.826649133255284,7.560080465021827,7.560080465021827,9.632990304838447,7.7706452341291765,9.63135069141981,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.388394202324129,7.162397497355718,6.927557906278317,9.031931152002144,7.478734825567875,9.035986984831405,270.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.721736545936414,7.539027055823995,7.539027055823995,9.696586376767783,7.549609165154532,8.983690681332686,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1
12.971540487669746,7.517520850603031,7.170119543449628,9.607370001263245,7.979338895262328,9.621389858378247,540.0,0,0,0,1,0,0,0,0,0,0,1,0,0
12.89921982609012,7.5443321080536885,6.993932975223189,8.729558869558568,7.4673710669175595,8.729558869558568,800.0,1,0,0,1,0,0,0,0,0,0,1,0,0
13.029919087013049,7.506591780070841,7.02108396428914,8.699514748210191,7.585788821732034,8.737452587550584,700.0,1,0,0,0,1,0,0,0,0,0,0,1,0
14.493544100714171,8.382518288089635,8.191463051326927,9.04899722156742,7.992944547318106,9.24445190160495,760.0,0,1,0,0,0,1,1,0,0,0,1,0,0
12.89921982609012,7.333023014386481,7.333023014386481,9.280892027927127,7.649692623711514,9.440896383005846,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.892950213076524,6.937314081223682,6.937314081223682,9.257223957875032,7.299797366758161,9.409191230721348,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.534473028231162,7.600902459542082,7.600902459542082,7.575584651557793,7.352441100243583,7.200424892944957,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
12.567237494741757,7.455876687491824,6.917705609835305,9.130214327496898,7.455876687491824,9.130214327496898,720.0,0,0,1,1,0,0,0,0,0,0,1,0,0
13.081541382884074,8.194229304819817,8.194229304819817,9.680344001221918,7.859413154693583,9.680344001221918,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.102160670086809,7.620705086838262,7.620705086838262,9.171807422259398,7.779048644925556,9.197052477649247,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.80765263256463,7.878534196140362,7.426549072397305,8.812099108957337,7.723120092266331,8.90557995798965,960.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.468436909997665,7.3777589082278725,7.3777589082278725,7.716015266642587,7.3777589082278725,7.438383530044307,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.132313708257497,7.299797366758161,7.299797366758161,9.447386828459384,7.506591780070841,8.986571625268054,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0
12.468436909997665,6.551080335043404,6.551080335043404,8.476371196895983,7.272398392570047,8.476371196895983,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.971540487669746,6.551080335043404,6.551080335043404,8.476371196895983,7.272398392570047,8.476371196895983,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.715690222682063,8.166216268592143,8.166216268592143,9.408617295560266,8.151909872940905,9.334149657702469,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0
12.994530005894443,7.408530566894626,7.408530566894626,8.765302488748196,7.4673710669175595,8.764365720529808,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
12.993392996107369,7.215239978730097,7.215239978730097,8.612503371220562,7.333023014386481,8.663887570567042,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0
12.506177237980511,7.2078598714324755,6.522092798170152,8.80926561216931,7.2078598714324755,8.809862805379057,670.0,1,0,0,1,0,0,0,0,0,0,0,0,1
12.632973034358404,7.585788821732034,7.585788821732034,8.74687531957003,7.590852123688581,9.08839870117094,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0
12.84792653170257,7.293017679772782,7.177782416195197,7.412160334945205,7.293017679772782,7.7354333524996886,160.0,1,0,0,1,0,0,1,0,0,0,1,0,0
12.2783933071098,7.383989457978509,7.383989457978509,9.174920426744922,7.106606137727303,9.190137664658664,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
12.6112043647371,6.697034247666484,6.697034247666484,8.724207360800564,6.984716320118266,8.881836305004146,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.187074114396758,7.944492163932159,7.944492163932159,8.963032193662675,7.874739125171811,8.975124239427704,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
12.388185847286392,7.549609165154532,7.549609165154532,10.430816248401133,7.265429723253953,9.862665558015873,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
13.110290796170059,7.512071245835466,7.3395376954076745,8.901775088607979,7.595889917718538,8.948975607841776,290.0,0,1,0,0,1,0,0,0,0,0,0,1,0
12.668233097314884,7.455876687491824,6.917705609835305,8.948975607841776,7.408530566894626,8.995412975433313,720.0,0,1,0,1,0,0,0,0,0,0,0,1,0
13.38472764187182,8.026170194946426,8.026170194946426,8.965845494750937,8.0519780789023,8.914357274485015,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.655341805811453,7.8709295967551425,7.8709295967551425,8.899457906353966,7.4205789054108005,8.533066540572527,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.429216196844383,6.992096427415888,6.992096427415888,7.215239978730097,7.001245622069476,7.292337176173877,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0
12.487296407920908,7.24422751560335,7.24422751560335,9.292196818446016,7.3901814282264295,9.29182818882245,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.275084464421992,7.3395376954076745,6.927557906278317,8.825265953515752,7.22983877815125,8.84361509218395,520.0,0,0,0,1,0,0,0,0,0,0,0,0,1
12.858397831569864,7.3395376954076745,7.170119543449628,7.355001921105257,7.3395376954076745,7.963807953231451,240.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.61339437384214,7.745002803515839,7.489970898834801,8.11969625295725,7.5652752818989315,8.371010681238156,520.0,1,0,0,1,0,0,1,0,0,0,1,0,0
12.676076274775909,7.455876687491824,7.455876687491824,9.161150127785412,7.346010209913293,9.324650718153594,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
13.007625699933905,7.635303886259415,7.293017679772782,10.582687926963448,7.668561108015897,9.39623885726048,600.0,0,1,0,0,1,0,0,0,0,0,1,0,0
12.4810493454844,6.802394763324311,6.802394763324311,8.411832675758411,7.069023426578259,8.57922858233569,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.2783933071098,6.756932389247553,6.756932389247553,8.800113946766308,7.064759027791802,8.987196820661973,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.644128941208654,7.9996785794994505,7.635303886259415,8.411832675758411,7.352441100243583,8.348774539791274,910.0,0,0,1,0,0,1,1,0,0,0,1,0,0
13.652991628466498,7.9996785794994505,7.635303886259415,8.411832675758411,7.352441100243583,8.348774539791274,910.0,0,0,1,0,0,1,1,0,0,0,1,0,0
12.863592648446968,7.9157131993821155,7.9157131993821155,9.426499589515949,7.549609165154532,8.91139510724569,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
12.433606545145677,7.489970898834801,7.489970898834801,8.567315800819449,7.426549072397305,8.57922858233569,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.983101310070822,7.4673710669175595,7.1929342212158,9.726034127139034,7.4673710669175595,9.683464128558162,420.0,1,0,0,1,0,0,0,0,0,0,1,0,0
13.676248490630767,8.191463051326927,8.191463051326927,9.458059455856434,8.169053149927343,9.37441309371334,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
13.592367006650065,7.265429723253953,7.265429723253953,9.934016757570951,7.803843303538772,9.21830854162536,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0
13.226723392728571,7.358830898342354,7.358830898342354,9.648595302907339,7.383989457978509,8.922658299524402,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.542544882151386,7.731930721948486,7.731930721948486,10.532096211958502,7.7664168980196555,8.699514748210191,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.782686009834167,6.84587987526405,6.84587987526405,7.768956044538332,7.313220387090301,8.517193191416238,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.422467969854667,7.979338895262328,7.979338895262328,8.699514748210191,8.039157390473237,8.699681400989514,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0
13.312983737012978,7.723120092266331,7.723120092266331,9.38429367909962,7.8119734296220225,9.38429367909962,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.445171251831484,7.600902459542082,7.154615356913663,8.345455428161928,7.426549072397305,8.294049640102028,720.0,0,0,1,1,0,0,1,0,0,0,0,1,0
12.987688474077727,7.272398392570047,7.272398392570047,8.348774539791274,7.426549072397305,8.732304571033183,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0
13.652991628466498,7.745002803515839,7.745002803515839,9.505246289517283,7.940939762327791,9.540075680658964,0.0,0,0,1,1,0,0,1,0,0,0,0,1,0
12.765688433465597,7.7406644019172415,7.200424892944957,8.433811582477187,7.3395376954076745,8.006367567650246,960.0,0,1,0,0,1,0,1,0,0,0,0,1,0
13.081541382884074,7.306531398939505,7.306531398939505,8.820256365906321,7.506591780070841,8.971448463693834,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.84660987581782,7.512071245835466,7.512071245835466,10.151947911834128,7.313220387090301,10.151947911834128,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.304684934198283,8.39840965542627,8.39840965542627,9.188503677367008,7.908387159290043,9.21830854162536,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0
14.180153671552183,8.511175119090675,8.276394704863307,9.716073048676163,8.183118079394745,9.498147436616115,1040.0,0,1,0,0,0,1,1,0,1,0,0,1,0
12.621488084491506,6.907755278982137,6.733401891837359,6.980075940561763,6.907755278982137,6.9874902470009905,160.0,0,0,0,1,0,0,1,0,0,0,1,0,0
13.592367006650065,8.505120610181969,8.146129510025405,9.2140335438138,7.795646536334594,9.134754385019587,1490.0,0,1,0,0,1,0,0,0,1,0,1,0,0
13.215853720491667,7.590852123688581,7.106606137727303,8.699514748210191,7.154615356913663,8.268731832117737,760.0,0,0,0,1,0,0,1,0,0,0,0,0,1
12.043553716032399,6.76849321164863,6.76849321164863,8.78523362361273,7.003065458786462,9.071193240566025,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.089538829274222,6.733401891837359,6.733401891837359,8.779557455883728,6.76849321164863,8.556413904569519,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
14.27293540500315,8.045588280803528,7.590852123688581,9.905036352525979,8.110727582974489,9.840387995592812,1140.0,0,1,0,0,1,0,0,0,0,0,0,1,0
12.460714863903755,6.620073206530356,6.620073206530356,8.85366542803745,7.003065458786462,9.079889942592118,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.751299696013497,6.565264970035361,6.565264970035361,8.527143522269405,6.802394763324311,8.527143522269405,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.060487973686241,7.736307096548285,7.3901814282264295,9.602382459752207,7.749322464660356,9.431401757086068,670.0,1,0,0,1,0,0,0,0,0,0,1,0,0
14.880221294956703,8.229511118964457,8.229511118964457,11.426070439393444,8.17188200612782,10.097943521986084,0.0,0,0,1,0,1,0,1,0,1,1,1,0,0
12.765688433465597,6.887552571664617,6.887552571664617,8.960596138864794,7.237059026124737,8.892886141190731,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1
12.326075437924871,7.371489295214277,7.371489295214277,9.330431852234003,7.4673710669175595,9.276783328524896,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0
13.06685066747407,6.84587987526405,6.579251212010101,8.294049640102028,7.07326971745971,8.699514748210191,220.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.538967060803502,7.4673710669175595,7.047517221357296,9.171911345356401,7.506591780070841,9.171911345356401,600.0,1,0,0,1,0,0,0,0,0,0,1,0,0
13.060487973686241,7.286191714702382,6.779921907472252,9.01517670716893,7.333023014386481,9.003070169818264,580.0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.244581010128577,7.3395376954076745,6.646390514847729,8.476371196895983,7.31986492980897,8.313852267398207,770.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.45166712454693,7.847762537473608,7.22983877815125,8.824677891164198,7.484368643286131,8.824677891164198,1180.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.66032791780777,7.414572881350589,7.414572881350589,10.53587572725051,7.635303886259415,10.905038128361106,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.178743710840436,7.539027055823995,7.539027055823995,8.411610428841172,7.6638772587034705,8.539737155851132,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.527828485512494,8.160518247477505,8.160518247477505,11.527754962416227,8.086410275323782,10.561939763299186,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0
13.084661510220318,7.517520850603031,7.517520850603031,9.259130536145614,7.517520850603031,8.90571557879409,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.259613412458204,6.966024187106113,6.966024187106113,8.91085558740525,6.984716320118266,8.866863661202087,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
13.028052697933088,7.489970898834801,7.237059026124737,8.922658299524402,7.570443252057374,8.880724576151456,400.0,1,0,0,0,1,0,0,0,0,0,1,0,0
13.490472698968725,7.8632667240095735,7.506591780070841,8.536995818712418,7.600902459542082,8.812843433517195,780.0,0,1,0,0,0,1,1,0,0,0,1,0,0
13.58609739363647,8.080237416216702,7.600902459542082,9.862300908205878,8.080237416216702,9.504501410525673,1230.0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.699243334057444,7.7142311448490855,7.7142311448490855,9.169518377455928,7.6255950721324535,9.131297164635729,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.560618308335483,8.0519780789023,7.570443252057374,9.294221855956884,8.101677747454572,9.21830854162536,1200.0,0,1,0,1,0,0,0,0,0,0,1,0,0
13.37700559577791,7.930206206684683,7.930206206684683,8.34283980427146,7.828038032125829,8.34283980427146,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.005829561148378,7.749322464660356,7.4205789054108005,9.422867770827203,7.635303886259415,9.166910814048848,650.0,0,1,0,0,1,0,0,0,0,0,1,0,0
12.460521046672795,7.222566018822171,7.222566018822171,8.675563527387679,7.24422751560335,8.922658299524402,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.834681304952548,7.709756864454165,7.114769448366463,8.930626469173578,7.22983877815125,8.790269111478656,1000.0,0,0,1,1,0,0,0,0,0,0,1,0,0
12.409013489526863,7.383989457978509,7.383989457978509,8.885025658050846,7.383989457978509,8.876544550558378,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.493926933836812,8.134467570277563,8.134467570277563,10.62186378714185,7.673223121121708,9.972500423823082,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.461688683007948,7.940939762327791,7.940939762327791,8.501470230951002,7.979338895262328,8.501470230951002,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
12.706847933442663,7.52294091807237,7.52294091807237,9.614871710924255,7.886081401775745,9.273315171137572,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
13.753635154246187,7.489970898834801,7.489970898834801,8.476371196895983,7.484368643286131,8.1886891244442,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
12.77846362495432,7.047517221357296,7.047517221357296,9.341017695617799,7.3777589082278725,9.005282288208358,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
12.54236629477704,7.791522819150732,7.791522819150732,9.071078304642676,6.975413927455952,8.477204183199873,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0
12.556729517143344,7.365180126021013,7.07326971745971,8.858510813033927,7.293017679772782,8.90354343566472,400.0,1,0,0,0,1,0,0,0,0,0,0,1,0
13.081541382884074,7.473069088032197,7.352441100243583,9.978687785099064,7.673223121121708,9.447465720810811,200.0,0,0,1,1,0,0,0,0,0,0,1,0,0
13.38087407255583,7.473069088032197,7.352441100243583,9.978687785099064,7.673223121121708,9.447465720810811,200.0,0,0,1,1,0,0,0,0,0,0,1,0,0
13.345506928718539,7.919356190660617,7.919356190660617,10.46310334047155,7.930206206684683,10.48743351805231,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11.931635799828413,6.824373670043086,6.824373670043086,8.491875383431948,7.05617528410041,8.491875383431948,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.682306824526545,6.866933284461882,6.866933284461882,9.228278517107196,7.461640392208575,9.229554590899987,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.005829561148378,7.02108396428914,6.76849321164863,8.294049640102028,7.293017679772782,8.294049640102028,250.0,1,0,0,1,0,0,0,0,0,0,0,1,0
13.296316684527767,7.352441100243583,7.352441100243583,8.283999304248526,7.154615356913663,8.283999304248526,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
12.013700752882718,7.22983877815125,6.887552571664617,8.900276348631271,7.554858521040676,8.969414650866176,400.0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.537173338349476,7.570443252057374,7.570443252057374,8.733271845008325,7.630461261783627,8.866722667194098,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.15676480412166,7.501082124259871,7.222566018822171,9.270964993792617,7.668561108015897,9.298534382712099,440.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.747134511926056,7.003065458786462,7.003065458786462,8.34283980427146,7.122866658599083,8.294049640102028,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.564743097118487,7.590852123688581,7.064759027791802,9.18132342290569,7.383989457978509,9.134754385019587,810.0,0,1,0,0,1,0,0,0,0,0,1,0,0
13.07087006301411,7.200424892944957,7.200424892944957,8.732304571033183,7.098375638590786,8.878776071707552,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1
13.217673557208654,7.426549072397305,7.24422751560335,8.476371196895983,7.3395376954076745,8.517193191416238,280.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.56374708980199,7.630461261783627,7.630461261783627,9.680344001221918,7.333023014386481,8.987196820661973,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.710150042306449,7.8709295967551425,7.478734825567875,8.88391747120797,7.687080155783135,9.097283649683886,850.0,1,0,0,0,0,1,0,0,0,0,0,1,0
13.016891744462095,7.383989457978509,7.383989457978509,8.54849804124465,7.383989457978509,8.558335134747413,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
12.464583340681674,7.306531398939505,7.306531398939505,8.930626469173578,7.306531398939505,8.94754601503218,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
12.736700896592344,7.549609165154532,7.3395376954076745,9.002701007197938,7.299797366758161,9.022081222515475,360.0,1,0,0,0,1,0,0,0,0,0,1,0,0
13.573438996764546,8.143226750367445,8.143226750367445,10.93652967699479,8.055157731819678,10.701692702991545,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.102160670086809,7.517520850603031,7.029972911706386,8.101677747454572,7.1853870155804165,8.294049640102028,710.0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.751154757974255,7.753623546559746,7.24422751560335,8.740336742730447,7.6255950721324535,9.104979856318357,930.0,0,1,0,1,0,0,0,0,0,0,0,1,0
13.764217263576723,7.718685495198466,7.539027055823995,7.99799931797973,7.897296472595885,8.476371196895983,370.0,1,0,0,1,0,0,1,0,0,0,0,1,0
13.604789526648622,7.600902459542082,6.907755278982137,8.291045131081729,7.432483807917119,8.329416783939319,1000.0,0,1,0,1,0,0,0,0,1,0,0,1,0
13.813668863084903,8.009695357742922,7.138866999945524,9.683464128558162,8.009695357742922,9.35979432514452,1750.0,0,0,0,0,1,0,0,0,1,0,0,1,0
12.840000466430148,7.426549072397305,7.047517221357296,8.907747686788648,7.649692623711514,9.24454854330592,530.0,1,0,0,1,0,0,0,0,0,0,1,0,0
13.296316684527767,7.333023014386481,7.333023014386481,8.820699399214904,7.7142311448490855,8.881975184248867,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
12.654916476940283,6.877296071497429,6.877296071497429,8.476371196895983,7.07326971745971,8.68270762989381,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.793859310432293,7.346010209913293,7.346010209913293,8.561210076833012,7.106606137727303,8.561210076833012,0.0,0,0,1,1,0,0,1,0,0,0,0,1,0
12.144197241812087,7.414572881350589,7.414572881350589,8.902455592206882,7.517520850603031,8.945462952177666,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0
13.534473028231162,8.210668031162976,8.210668031162976,12.225188762722404,7.787382026484701,11.878838605066278,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
14.070152776337855,8.07402621612406,7.736307096548285,8.308938252595778,7.570443252057374,8.517193191416238,920.0,0,0,1,0,0,1,1,0,0,0,1,0,0
13.028052697933088,7.299797366758161,7.299797366758161,9.494014423030425,7.31986492980897,9.07371849443322,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0
13.614006181753545,8.1886891244442,7.893572073504902,9.139059169971219,8.13739583005665,9.19624144759668,920.0,0,0,1,0,0,1,1,0,1,0,1,0,0
13.217673557208654,7.438383530044307,7.438383530044307,7.300472814267799,7.352441100243583,7.2078598714324755,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
12.468436909997665,7.426549072397305,7.122866658599083,9.073947747070628,7.61085279039525,9.03025631012242,440.0,1,0,0,1,0,0,0,0,0,0,1,0,0
12.676076274775909,7.346010209913293,7.346010209913293,10.43924966159215,7.7406644019172415,10.468062452296309,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
13.955272500339433,8.237479288613633,7.882314918980268,9.270776740780013,8.25582842728183,9.320986892063246,1130.0,1,0,0,0,0,1,0,0,0,0,1,0,0
12.799399490807907,7.7664168980196555,7.286191714702382,8.905172985183382,7.371489295214277,9.200895913148184,900.0,0,1,0,0,1,0,0,0,0,0,1,0,0
13.129338991140754,7.501082124259871,7.2078598714324755,7.4673710669175595,7.402451520818244,7.354362330421477,460.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.389332408258568,7.736307096548285,7.736307096548285,8.153349757998892,7.757906208351747,8.195885391314796,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0
13.541073712262515,8.122668023346407,8.122668023346407,9.429234909000977,8.216088098632316,9.48257880293411,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0
13.560618308335483,7.644919344958857,6.993932975223189,8.527143522269405,7.473069088032197,8.517193191416238,1000.0,0,1,0,1,0,0,0,0,0,0,0,1,0
